0.0059	49.6743	41.0124	49.2026
0.0060	50.1864	41.0124	50.2385
0.0061	50.1864	41.0124	50.2385
0.0061	50.1864	41.5250	50.2385
0.0062	50.6985	41.5250	50.2385
0.0062	50.1864	41.5250	50.7564
0.0062	50.6985	42.5503	50.7564
0.0063	51.2106	42.0377	51.2743
0.0063	51.2106	42.0377	51.2743
0.0063	51.7227	42.0377	51.7922
0.0064	51.7227	42.5503	51.7922
0.0064	51.7227	43.0630	52.3102
0.0064	52.2349	43.5756	51.7922
0.0064	52.2349	43.5756	52.8281
0.0064	52.7470	43.5756	52.8281
0.0065	52.7470	44.0883	52.8281
0.0066	53.2591	44.0883	52.8281
0.0066	53.2591	44.0883	52.8281
0.0067	54.2833	45.1136	53.3460
0.0067	54.2833	45.1136	53.8639
0.0068	54.2833	45.6263	54.3819
0.0068	54.2833	45.6263	53.8639
0.0069	54.2833	45.6263	53.8639
0.0069	54.7954	46.1389	54.3819
0.0070	55.3075	46.1389	54.3819
0.0071	55.3075	46.6516	54.8998
0.0071	55.8196	46.1389	55.4177
0.0072	55.8196	46.1389	55.4177
0.0072	56.3317	46.1389	55.4177
0.0072	56.3317	47.1642	55.4177
0.0072	56.3317	47.6769	56.4535
0.0072	56.8438	47.6769	56.4535
0.0072	56.8438	47.6769	56.4535
0.0073	57.3559	48.1895	56.4535
0.0073	57.3559	48.1895	56.9715
0.0074	57.8680	48.7022	56.9715
0.0075	58.3801	48.7022	57.4894
0.0075	58.3801	49.2149	57.4894
0.0075	58.3801	49.2149	57.4894
0.0075	58.3801	49.7275	57.4894
0.0075	58.3801	49.2149	58.0073
0.0075	59.4043	50.2402	58.5252
0.0076	59.4043	50.2402	59.0432
0.0077	59.4043	50.2402	59.0432
0.0077	59.9165	50.7528	59.0432
0.0078	60.4286	50.2402	59.0432
0.0078	59.9165	50.7528	59.0432
0.0079	60.4286	51.2655	59.5611
0.0079	60.9407	51.2655	59.5611
0.0080	60.9407	51.7781	60.0790
0.0080	60.9407	51.7781	60.0790
0.0080	60.9407	51.7781	60.0790
0.0080	61.9649	52.2908	60.0790
0.0081	61.9649	52.2908	60.5969
0.0081	62.4770	52.2908	60.5969
0.0082	62.4770	52.8034	61.1148
0.0082	62.9891	53.3161	61.1148
0.0082	62.9891	53.3161	61.1148
0.0082	62.9891	53.8287	61.1148
0.0083	62.9891	53.8287	61.6328
0.0084	64.0133	54.3414	62.1507
0.0084	64.0133	54.3414	62.6686
0.0084	64.5254	54.8541	62.1507
0.0085	64.5254	54.8541	62.6686
0.0086	64.5254	54.8541	62.6686
0.0087	64.5254	54.8541	63.1865
0.0087	65.5496	55.3667	63.1865
0.0088	65.5496	55.3667	63.7045
0.0088	65.5496	56.3920	63.7045
0.0088	66.0617	55.8794	63.7045
0.0088	66.0617	56.9047	63.7045
0.0088	65.5496	55.8794	64.2224
0.0088	66.5738	56.3920	64.2224
0.0089	66.5738	56.9047	64.7403
0.0089	67.5980	56.9047	64.7403
0.0090	67.5980	56.9047	64.7403
0.0091	67.5980	57.9300	65.2582
0.0091	67.5980	57.4173	65.7761
0.0091	67.5980	57.9300	65.7761
0.0092	68.1102	58.4426	65.7761
0.0092	68.6223	58.4426	65.7761
0.0092	68.6223	58.9553	66.2941
0.0092	69.1344	59.4679	66.8120
0.0092	68.6223	58.9553	66.8120
0.0093	69.1344	58.9553	67.3299
0.0094	69.6465	59.9806	67.3299
0.0094	70.1586	59.9806	67.3299
0.0095	70.6707	59.9806	67.3299
0.0095	70.1586	59.9806	67.8478
0.0095	70.1586	59.9806	67.8478
0.0095	71.1828	60.4933	68.8837
0.0095	71.1828	61.5186	68.3658
0.0096	71.6949	61.5186	68.3658
0.0096	72.2070	61.5186	68.3658
0.0096	71.6949	62.0312	68.8837
0.0097	71.6949	62.0312	68.8837
0.0098	72.2070	62.0312	69.4016
0.0098	72.2070	62.5439	69.4016
0.0099	72.2070	63.0565	69.4016
0.0100	73.2312	63.0565	69.4016
0.0100	72.7191	63.0565	69.9195
0.0100	72.7191	63.5692	70.4374
0.0101	72.7191	63.0565	70.4374
0.0101	73.7433	63.5692	70.9554
0.0102	73.7433	64.0818	70.9554
0.0102	74.2554	64.5945	70.9554
0.0103	74.2554	64.5945	71.4733
0.0103	74.2554	64.0818	71.9912
0.0103	74.7675	64.0818	71.9912
0.0103	75.7918	64.5945	72.5091
0.0103	75.7918	65.6198	72.5091
0.0103	75.2796	65.6198	72.5091
0.0104	75.7918	65.6198	72.5091
0.0105	76.3039	65.6198	72.5091
0.0106	76.3039	66.1325	73.0271
0.0106	76.8160	66.1325	73.5450
0.0107	76.8160	66.6451	73.5450
0.0107	76.8160	67.1578	73.5450
0.0107	77.3281	67.6704	73.0271
0.0107	77.8402	67.1578	73.5450
0.0107	78.3523	67.1578	74.0629
0.0108	77.8402	67.6704	74.5808
0.0108	77.8402	67.6704	74.5808
0.0108	77.8402	67.6704	74.5808
0.0110	78.3523	68.6957	74.5808
0.0110	78.3523	68.1831	75.0988
0.0111	79.3765	69.2084	75.0988
0.0111	79.3765	68.6957	75.6167
0.0111	79.3765	69.2084	75.6167
0.0111	79.8886	69.2084	76.1346
0.0112	79.8886	70.2337	76.1346
0.0112	79.3765	70.2337	76.1346
0.0113	80.4007	70.7463	76.6525
0.0113	80.4007	70.2337	76.6525
0.0114	81.4249	70.7463	77.1704
0.0115	80.9128	70.7463	77.1704
0.0115	81.4249	71.2590	77.1704
0.0115	81.4249	71.7717	77.1704
0.0116	81.9370	71.7717	77.6884
0.0116	81.9370	71.7717	77.6884
0.0117	82.4491	71.7717	78.2063
0.0118	82.4491	71.7717	78.7242
0.0118	82.4491	72.2843	78.7242
0.0118	82.4491	72.7970	78.7242
0.0118	83.4733	72.7970	78.7242
0.0118	83.4733	73.3096	78.2063
0.0119	83.4733	73.3096	79.7601
0.0120	83.4733	73.3096	79.2421
0.0120	83.4733	73.3096	79.7601
0.0120	84.4976	73.8223	79.7601
0.0121	84.4976	74.8476	79.7601
0.0121	85.0097	75.3602	80.2780
0.0121	85.0097	74.3349	80.7959
0.0121	85.0097	74.8476	80.7959
0.0122	85.0097	74.8476	81.3138
0.0122	85.5218	74.8476	80.7959
0.0122	86.0339	75.3602	80.7959
0.0123	86.5460	75.8729	81.3138
0.0123	86.0339	75.8729	81.8317
0.0124	86.0339	75.8729	81.8317
0.0124	86.5460	75.8729	82.3497
0.0124	86.5460	76.3856	82.3497
0.0125	86.5460	76.3856	82.3497
0.0126	87.5702	76.8982	82.3497
0.0126	87.5702	76.8982	82.3497
0.0126	88.0823	76.8982	82.8676
0.0126	87.5702	77.4109	82.8676
0.0127	88.0823	77.4109	83.3855
0.0127	88.0823	77.4109	83.3855
0.0128	89.1065	77.9235	83.9034
0.0128	89.1065	77.9235	83.9034
0.0130	89.6186	78.4362	84.4214
0.0130	89.1065	78.9488	84.4214
0.0130	89.1065	78.4362	84.9393
0.0131	89.6186	78.9488	84.9393
0.0131	89.6186	79.4615	84.9393
0.0132	90.1307	79.9741	84.9393
0.0132	90.6428	80.4868	85.4572
0.0133	90.6428	80.4868	85.4572
0.0133	90.6428	79.9741	85.9751
0.0133	90.6428	80.4868	85.9751
0.0133	91.1549	80.9994	85.9751
0.0133	91.6671	81.5121	86.4930
0.0134	91.6671	81.5121	86.4930
0.0134	92.1792	81.5121	87.0110
0.0134	91.6671	81.5121	87.5289
0.0134	92.1792	82.0248	87.5289
0.0135	92.1792	82.0248	87.0110
0.0135	92.6913	82.5374	87.0110
0.0136	93.2034	82.5374	87.0110
0.0136	93.2034	83.0501	88.0468
0.0136	93.2034	82.5374	88.5647
0.0137	93.7155	82.5374	89.0827
0.0138	93.7155	83.5627	89.0827
0.0138	94.2276	84.0754	89.0827
0.0138	94.2276	84.0754	89.0827
0.0140	94.2276	84.0754	89.6006
0.0140	94.7397	84.0754	89.6006
0.0141	94.7397	84.0754	90.1185
0.0141	94.7397	84.5880	90.1185
0.0141	95.2518	85.1007	90.6364
0.0142	95.2518	85.1007	90.6364
0.0142	95.7639	85.6133	90.6364
0.0142	95.7639	85.6133	91.1543
0.0143	95.7639	85.6133	91.1543
0.0143	96.2760	86.1260	91.1543
0.0143	96.2760	86.1260	92.1902
0.0144	96.7881	86.6386	92.1902
0.0144	97.3002	86.6386	92.1902
0.0145	97.3002	87.1513	91.6723
0.0146	97.3002	86.6386	92.7081
0.0146	97.8123	87.6640	92.7081
0.0146	97.8123	87.6640	92.7081
0.0147	98.3244	88.1766	92.7081
0.0147	98.3244	88.1766	92.7081
0.0148	98.3244	88.6893	92.7081
0.0148	98.3244	88.1766	93.2260
0.0149	98.8365	88.1766	93.7440
0.0149	99.3486	88.6893	94.2619
0.0149	99.8608	89.2019	94.2619
0.0149	99.3486	89.2019	94.2619
0.0149	99.8608	89.2019	94.2619
0.0150	99.8608	89.2019	94.2619
0.0150	100.3729	89.7146	94.7798
0.0151	100.8850	90.2272	95.2977
0.0152	100.8850	90.7399	95.2977
0.0152	100.8850	90.7399	95.2977
0.0152	100.8850	90.7399	95.2977
0.0153	101.3971	90.7399	95.2977
0.0153	101.3971	90.7399	95.8156
0.0153	101.9092	91.2525	96.3336
0.0154	102.4213	91.7652	96.8515
0.0155	102.4213	91.7652	96.3336
0.0155	102.4213	91.7652	96.3336
0.0155	102.9334	93.3032	96.8515
0.0156	102.9334	93.3032	97.3694
0.0156	102.9334	93.3032	97.3694
0.0156	103.4455	93.3032	97.8873
0.0156	103.4455	93.3032	97.3694
0.0157	103.9576	93.3032	97.3694
0.0158	103.9576	93.8158	97.8873
0.0159	103.9576	93.8158	98.4053
0.0159	103.9576	94.3285	98.4053
0.0159	104.4697	94.3285	98.4053
0.0159	104.9818	94.3285	98.4053
0.0159	104.9818	94.3285	98.9232
0.0159	105.4939	94.8411	99.4411
0.0160	105.4939	94.8411	99.4411
0.0160	105.4939	95.8664	99.9590
0.0161	105.4939	95.8664	99.9590
0.0162	106.0060	95.8664	99.9590
0.0162	106.5181	95.8664	99.9590
0.0163	107.0302	96.3791	100.4770
0.0163	106.5181	95.8664	100.4770
0.0163	106.5181	97.4044	100.9949
0.0164	106.5181	96.8917	101.5128
0.0164	107.5424	97.4044	100.9949
0.0164	107.5424	97.4044	101.5128
0.0165	108.0545	97.4044	101.5128
0.0166	107.5424	97.9170	102.0307
0.0166	108.5666	97.9170	102.5486
0.0167	108.0545	98.4297	102.5486
0.0167	108.5666	98.4297	102.5486
0.0167	108.5666	98.9424	102.5486
0.0167	109.0787	98.4297	103.0666
0.0168	109.0787	98.9424	103.0666
0.0168	109.0787	98.9424	103.5845
0.0169	109.0787	99.4550	103.0666
0.0169	109.0787	99.4550	103.5845
0.0170	110.1029	99.4550	103.5845
0.0171	110.1029	99.4550	103.5845
0.0171	110.6150	99.4550	104.1024
0.0171	110.6150	99.9677	104.6203
0.0172	110.6150	100.4803	104.6203
0.0172	111.1271	100.4803	105.1383
0.0172	111.1271	101.5056	105.1383
0.0172	111.6392	100.9930	105.1383
0.0172	111.6392	100.9930	105.1383
0.0172	111.6392	101.5056	105.1383
0.0173	111.6392	102.0183	105.1383
0.0174	112.1513	102.0183	105.6562
0.0175	112.1513	102.0183	105.6562
0.0175	112.6634	102.0183	105.6562
0.0176	113.1755	103.0436	106.6920
0.0176	113.1755	102.5309	106.6920
0.0177	113.1755	103.0436	107.2099
0.0178	113.1755	103.0436	107.2099
0.0178	113.1755	103.5563	107.2099
0.0178	113.1755	103.5563	107.2099
0.0179	114.7118	104.5816	107.7279
0.0179	114.1997	104.0689	107.7279
0.0179	114.7118	104.0689	108.2458
0.0179	114.1997	104.0689	108.2458
0.0179	114.7118	104.5816	108.2458
0.0180	114.7118	104.5816	108.2458
0.0180	115.2239	104.5816	108.7637
0.0180	115.7361	104.5816	108.7637
0.0181	115.7361	104.5816	109.2816
0.0182	115.7361	105.0942	109.2816
0.0182	115.7361	105.6069	109.7996
0.0183	116.2482	106.6322	109.2816
0.0183	116.2482	106.1195	109.7996
0.0184	116.7603	106.6322	109.7996
0.0185	116.7603	106.6322	110.3175
0.0186	116.7603	106.6322	110.8354
0.0187	116.7603	107.1448	110.8354
0.0187	117.2724	107.1448	110.8354
0.0187	116.7603	107.6575	110.8354
0.0187	118.2966	107.6575	111.3533
0.0187	117.7845	107.6575	111.3533
0.0187	118.2966	107.6575	111.3533
0.0187	118.2966	108.1701	111.8712
0.0187	118.2966	108.6828	111.8712
0.0188	118.8087	108.6828	111.8712
0.0188	119.3208	108.6828	112.3892
0.0189	119.3208	108.6828	112.3892
0.0189	119.3208	108.6828	112.9071
0.0190	118.8087	109.7081	112.9071
0.0190	119.3208	109.7081	112.9071
0.0190	119.8329	109.7081	112.9071
0.0191	119.8329	110.2208	113.4250
0.0192	119.8329	110.2208	113.4250
0.0192	120.3450	110.2208	113.4250
0.0193	119.8329	110.7334	113.9429
0.0193	120.3450	110.7334	113.9429
0.0194	120.8571	111.7587	114.4609
0.0194	120.8571	111.2461	113.9429
0.0194	121.3692	111.2461	113.9429
0.0194	120.8571	111.2461	115.4967
0.0194	120.8571	112.2714	114.4609
0.0194	120.8571	112.2714	114.9788
0.0195	121.3692	112.2714	115.4967
0.0195	121.8813	112.7840	115.4967
0.0196	122.3934	113.2967	115.4967
0.0198	119.3208	112.2714	116.0146
0.0198	118.8087	112.7840	116.0146
0.0198	118.8087	113.2967	116.5325
0.0199	119.8329	113.8093	116.0146
0.0199	119.8329	113.8093	116.5325
0.0199	119.8329	113.2967	116.5325
0.0200	120.3450	113.8093	117.0505
0.0200	120.8571	114.3220	116.5325
0.0200	120.8571	114.8347	117.0505
0.0201	121.8813	114.8347	117.0505
0.0202	121.3692	114.8347	117.0505
0.0202	120.8571	115.3473	117.5684
0.0202	120.8571	114.8347	117.5684
0.0202	120.8571	114.8347	117.5684
0.0202	121.3692	115.3473	117.5684
0.0203	121.3692	115.8600	118.0863
0.0203	121.8813	115.8600	118.0863
0.0204	121.8813	115.8600	118.6042
0.0204	121.8813	116.3726	118.0863
0.0205	121.3692	116.3726	118.6042
0.0205	121.8813	116.8853	118.6042
0.0205	122.3934	116.8853	118.6042
0.0206	122.3934	116.8853	119.1222
0.0206	122.3934	117.3979	119.6401
0.0207	122.3934	117.3979	119.1222
0.0207	122.3934	117.3979	118.6042
0.0208	122.9055	117.3979	120.1580
0.0208	122.9055	117.3979	120.1580
0.0209	123.4177	117.3979	120.6759
0.0210	123.4177	117.9106	120.6759
0.0210	123.4177	118.4232	120.6759
0.0210	123.9298	118.9359	121.1938
0.0210	123.9298	118.9359	121.1938
0.0210	123.9298	118.9359	121.1938
0.0210	123.9298	119.4485	121.1938
0.0211	124.4419	118.9359	121.7118
0.0211	124.4419	119.4485	121.7118
0.0211	124.4419	119.4485	121.7118
0.0212	124.9540	119.9612	121.7118
0.0212	124.9540	120.4739	121.7118
0.0213	125.9782	120.4739	122.2297
0.0214	125.9782	119.9612	122.2297
0.0214	125.9782	119.4485	122.7476
0.0214	125.9782	120.4739	122.7476
0.0215	126.4903	120.4739	122.7476
0.0215	127.0024	120.9865	122.7476
0.0216	127.5145	120.4739	123.2655
0.0216	126.4903	120.4739	123.2655
0.0217	126.4903	120.4739	123.2655
0.0218	127.0024	119.9612	122.7476
0.0218	127.0024	119.9612	122.7476
0.0219	128.0266	119.4485	123.2655
0.0219	128.0266	119.4485	124.3014
0.0219	128.0266	119.9612	124.3014
0.0220	128.0266	119.9612	124.8193
0.0220	128.0266	120.4739	124.3014
0.0220	128.5387	120.9865	124.3014
0.0221	128.5387	120.9865	124.8193
0.0221	128.5387	120.9865	124.8193
0.0222	128.5387	120.9865	124.8193
0.0223	128.5387	120.4739	124.8193
0.0223	129.0508	120.4739	124.8193
0.0223	129.0508	120.9865	124.8193
0.0223	129.5629	120.9865	125.3372
0.0223	129.0508	121.4992	125.3372
0.0224	129.5629	121.4992	125.8551
0.0225	129.5629	121.4992	125.8551
0.0225	130.0750	121.4992	125.8551
0.0225	130.0750	121.4992	125.8551
0.0225	130.5871	121.4992	126.3731
0.0226	129.5629	122.0118	126.3731
0.0226	130.5871	121.4992	126.8910
0.0227	130.5871	121.4992	126.8910
0.0227	131.0992	121.4992	126.8910
0.0227	130.5871	122.0118	126.8910
0.0228	131.6114	122.0118	126.8910
0.0228	130.5871	123.0371	126.8910
0.0229	130.5871	122.5245	127.4089
0.0230	131.6114	123.0371	127.4089
0.0230	131.6114	123.0371	127.4089
0.0231	131.6114	123.0371	127.4089
0.0231	131.6114	123.5498	127.9268
0.0232	131.6114	124.0624	127.4089
0.0232	131.6114	124.0624	128.4448
0.0232	132.1235	124.0624	128.4448
0.0233	132.1235	124.0624	128.9627
0.0233	132.1235	124.5751	128.4448
0.0233	132.1235	124.5751	128.4448
0.0234	132.6356	124.5751	128.4448
0.0235	132.1235	125.0877	128.9627
0.0235	131.6114	125.6004	128.9627
0.0235	131.6114	125.6004	129.9985
0.0236	132.1235	125.6004	128.9627
0.0236	131.6114	125.6004	128.9627
0.0236	130.5871	126.1131	129.4806
0.0237	128.5387	127.1384	129.4806
0.0237	121.8813	126.6257	129.9985
0.0238	116.2482	126.6257	129.4806
0.0238	111.6392	126.6257	129.4806
0.0238	111.1271	126.6257	129.4806
0.0239	110.6150	126.6257	129.9985
0.0239	110.6150	127.1384	129.9985
0.0239	111.1271	127.6510	130.5165
0.0240	111.1271	128.1637	129.9985
0.0240	111.1271	128.1637	129.9985
0.0240	111.6392	128.1637	129.9985
0.0240	111.6392	128.1637	129.9985
0.0240	111.6392	128.6763	129.9985
0.0241	111.6392	128.6763	131.0344
0.0242	111.6392	128.6763	131.0344
0.0242	112.1513	128.6763	131.0344
0.0243	112.6634	129.1890	129.9985
0.0243	112.6634	129.1890	130.5165
0.0244	112.6634	129.7016	130.5165
0.0244	112.6634	129.7016	130.5165
0.0245	113.6876	129.7016	129.9985
0.0246	114.1997	129.7016	129.4806
0.0246	114.7118	129.7016	128.9627
0.0247	114.7118	130.2143	128.9627
0.0247	114.7118	130.7269	127.4089
0.0248	115.2239	130.7269	124.3014
0.0248	115.2239	130.7269	121.1938
0.0249	115.2239	130.7269	107.7279
0.0249	115.7361	130.7269	106.6920
0.0249	115.7361	130.7269	106.1741
0.0250	116.7603	131.2396	105.6562
0.0250	116.7603	131.2396	106.1741
0.0251	116.2482	131.7523	106.6920
0.0251	116.7603	131.2396	106.6920
0.0252	117.2724	131.2396	107.2099
0.0252	117.2724	131.7523	107.7279
0.0253	118.2966	131.7523	107.2099
0.0254	117.2724	132.2649	107.2099
0.0254	117.2724	131.7523	108.2458
0.0255	117.7845	131.7523	108.7637
0.0255	118.8087	131.7523	109.2816
0.0255	118.8087	131.7523	108.7637
0.0255	119.3208	132.2649	108.7637
0.0255	119.3208	132.2649	109.2816
0.0255	119.3208	131.7523	109.7996
0.0256	119.3208	131.7523	110.3175
0.0256	119.8329	130.7269	110.3175
0.0257	120.3450	130.2143	110.3175
0.0257	120.8571	130.2143	110.8354
0.0258	120.3450	128.6763	110.8354
0.0258	120.8571	126.1131	111.3533
0.0258	120.8571	119.4485	111.3533
0.0259	121.3692	112.2714	112.3892
0.0260	121.8813	111.2461	112.3892
0.0260	122.9055	110.7334	112.3892
0.0260	122.3934	110.7334	112.3892
0.0261	122.9055	110.7334	112.3892
0.0262	122.9055	110.7334	112.9071
0.0262	122.9055	110.7334	112.9071
0.0263	123.9298	110.2208	113.4250
0.0263	124.4419	110.7334	113.4250
0.0263	124.4419	111.2461	113.9429
0.0263	124.4419	111.2461	113.9429
0.0263	124.9540	111.2461	114.4609
0.0265	124.9540	111.7587	114.9788
0.0265	125.4661	111.7587	115.4967
0.0266	125.4661	111.7587	114.4609
0.0266	125.4661	112.2714	114.9788
0.0266	126.4903	112.7840	115.4967
0.0267	126.4903	112.7840	116.5325
0.0267	127.0024	112.7840	116.5325
0.0267	127.5145	113.2967	117.5684
0.0268	127.5145	113.2967	117.5684
0.0268	128.0266	113.8093	117.5684
0.0269	128.0266	113.8093	117.5684
0.0269	128.5387	114.3220	118.6042
0.0269	129.0508	114.3220	118.6042
0.0270	129.5629	114.3220	120.1580
0.0270	130.0750	114.8347	119.6401
0.0270	130.5871	115.3473	120.1580
0.0270	130.5871	115.3473	120.6759
0.0271	131.0992	115.8600	121.1938
0.0271	131.0992	115.8600	121.7118
0.0271	131.6114	116.3726	122.2297
0.0272	131.6114	116.3726	122.2297
0.0272	133.1477	116.3726	121.7118
0.0273	132.1235	116.3726	122.7476
0.0274	132.6356	116.8853	123.2655
0.0274	133.1477	117.3979	124.3014
0.0274	133.6598	117.9106	124.3014
0.0274	133.6598	118.4232	124.3014
0.0275	134.1719	118.4232	124.3014
0.0275	134.1719	118.9359	125.3372
0.0276	134.1719	118.9359	125.3372
0.0276	134.6840	119.4485	126.3731
0.0278	134.6840	119.4485	126.3731
0.0278	134.6840	119.9612	126.3731
0.0278	135.7082	119.9612	123.7835
0.0278	135.7082	120.4739	122.2297
0.0279	136.2203	120.4739	122.2297
0.0279	136.7324	120.4739	122.7476
0.0279	136.7324	120.9865	123.7835
0.0279	137.2445	120.9865	123.7835
0.0279	136.7324	122.0118	124.3014
0.0280	137.2445	121.4992	124.8193
0.0281	137.2445	122.0118	125.3372
0.0281	137.7566	123.0371	126.3731
0.0282	137.7566	123.0371	126.3731
0.0282	137.7566	123.0371	126.3731
0.0283	138.2687	123.5498	126.3731
0.0283	138.7808	123.5498	126.8910
0.0284	138.7808	123.5498	127.4089
0.0284	138.7808	124.0624	127.9268
0.0284	138.7808	124.5751	127.9268
0.0285	138.7808	125.0877	128.4448
0.0286	139.8051	125.0877	128.4448
0.0286	140.3172	125.0877	128.4448
0.0286	140.3172	126.1131	128.4448
0.0286	140.3172	126.1131	126.3731
0.0287	140.8293	126.6257	126.8910
0.0287	140.3172	127.1384	126.8910
0.0287	140.8293	127.6510	127.4089
0.0288	140.8293	127.6510	127.9268
0.0288	141.3414	128.6763	128.9627
0.0290	141.3414	128.6763	129.4806
0.0290	141.3414	128.6763	129.9985
